Frequency       Specific_Flux_Density
# Shifted to 64km/s   #mean in elliptical region shown in Corby et al. (2015), MNRAS
(MHz)	        (mJy_arcsec^{-2}) 

33121.75446032  0.00043032 
33122.75467332  0.01018832 
33123.75488732  -0.02275532 
33124.75510032  -0.08337932 
33125.75531432  -0.00448132 
33126.75552732  -0.00639832 
33127.75574132  -0.01909132 
33128.75595432  -0.04899632 
33129.75616832  0.05748332 
33130.75638132  0.08478132 
33131.75659532  0.11860032 
33132.75680832  0.00392632 
33133.75702232  0.02664832 
33134.75723632  0.15257732 
33135.75744932  -0.01861532 
33136.75766332  -0.04239232 
33137.75787632  0.02714132 
33138.75809032  0.02388432 
33139.75830332  0.11151532 
33140.75851732  -0.03467632 
33141.75482332  0.02696232 
33142.75503732  -0.09080532 
33143.75525032  -0.02506032 
33144.75546432  -0.11575732 
33145.75567732  -0.00669532 
33146.75589132  -0.12125832 
33147.75610432  0.10325032 
33148.75631832  0.01479132 
33149.75653132  0.03911832 
33150.75674532  -0.00128932 
33151.75695832  0.03542932 
33152.75717232  -0.03960332 
33153.75738532  -0.02531532 
33153.75738532  -0.03026032 
33154.75759932  -0.35186432 
33155.75781332  -0.91651232 
33156.75802632  -0.54986632 
33157.75824032  -1.03648932 
33158.75845332  -0.33759432 
33159.75866732  -0.04151532 
33160.75888032  -0.05179932 
33161.75909432  -0.25884832 
33162.75930732  -0.03683232 
33163.75952132  -0.14658132 
33164.75973432  -0.17196932 
33165.75994832  -0.07286832 
33166.76016132  -0.09098432 
33167.76037532  -0.14597732 
33168.76058832  -0.09363932 
33169.76080232  -0.01570432 
33170.76101532  -0.08235932 
33171.75732232  0.02707632 
33172.75753532  -0.02124432 
33173.75774932  0.06783432 
33174.75796232  0.01129332 
33175.75817632  -0.10028132 
33176.75839032  -0.02966432 
33177.75860332  0.04537532 
33178.75881732  0.12916932 
33179.75903032  0.22358832 
33180.75924432  0.24688032 
33181.75945732  0.11922932 
33182.75967132  0.07538032 
33183.75988432  0.07569432 
33184.76009832  0.08518532 
33185.76031132  0.06640532 
33186.76052532  -0.05386932 
33187.76073832  -0.08044032 
33188.76095232  0.14908032 
33189.76116532  -0.10788132 
33190.76137932  -0.14672632 
33191.76159232  0.10159332 
33192.76180632  0.04992332 
33193.76201932  0.07740732 
33194.76223332  0.13717032 
33195.76244732  -0.05181232 
33196.76266032  -0.03044332 
33197.76287432  -0.03158132 
33198.76308732  -0.07167532 
33199.76330132  0.00666232 
33200.76351432  -0.06740232 
33201.75982132  -0.03854132 
33202.76003432  0.02120532 
33203.76024832  0.06298632 
33204.76046132  -0.00724632 
33205.76067532  0.02102832 
33206.76088832  -0.02438532 
33207.76110232  -0.07702232 
33208.76131532  0.05478732 
33209.76152932  0.05140732 
33210.76174232  -0.02798832 
33211.76195632  0.03799032 
33212.76216932  0.00567732 
33213.76238332  0.08831432 
33214.76259632  0.18887532 
33215.76281032  -0.03815732 
33216.76302332  0.09187632 
33217.76323732  0.03873532 
33218.76345132  0.05112932 
33219.76366432  0.05011132 
33220.76387832  0.08926032 
33221.76409132  -0.06160332 
33222.76430532  -0.06047932 
33223.76451832  -0.03611532 
33224.76473232  0.07384732 
33225.76494532  0.02018832 
33226.76515932  -0.02112932 
33227.76537232  -0.04290732 
33228.76558632  0.05761632 
33229.76579932  0.03284332 
33230.76601332  0.07674732 
33231.76231932  0.01883832 
33232.76253332  0.09458932 
33233.76274632  -0.03858332 
33234.76296032  -0.13894732 
33235.76317332  -0.01621532 
33236.76338732  -0.11770932 
33237.76360032  -0.17527932 
33238.76381432  -0.05140832 
33239.76402832  -0.05789832 
33240.76424132  0.01759532 
33241.76445532  0.00883832 
33242.76466832  -0.02909132 
33243.76488232  0.03794332 
33244.76509532  0.02954432 
33245.76530932  -0.01729432 
33246.76552232  0.05136232 
33247.76573632  0.01662232 
33248.76594932  -0.04539132 
33249.76616332  0.01142632 
33250.76637632  -0.00079432 
33251.76659032  -0.02753532 
33252.76680332  0.04268432 
33253.76701732  -0.04142932 
33254.76723032  0.06970232 
33255.76744432  0.10623532 
33256.76765732  -0.01797732 
33257.76787132  -0.04781832 
33258.76808532  0.00330732 
33259.76829832  -0.01993932 
33260.76851232  0.13067532 
33261.76481832  -0.03387732 
33262.76503232  0.11825232 
33263.76524532  -0.07560332 
33264.76545932  0.02037532 
33265.76567232  0.04489632 
33266.76588632  -0.03782132 
33267.76609932  0.00432032 
33268.76631332  0.00671632 
33269.76652632  0.00641732 
33270.76674032  0.04257132 
33271.76695332  0.04990732 
33272.76716732  0.02687632 
33273.76738032  0.01641232 
33274.76759432  0.02697132 
33275.76780732  0.09446732 
33276.76802132  0.05242632 
33277.76823432  0.03147732 
33278.76844832  0.02701332 
33279.76866132  0.02619032 
33280.76887532  -0.01391932 
33281.76908932  -0.06798332 
33282.76930232  0.01509332 
33283.76951632  -0.02531232 
33284.76972932  -0.02338732 
33285.76994332  0.01645832 
33286.77015632  0.08468332 
33287.77037032  -0.01566932 
33288.77058332  -0.02512932 
33289.77079732  -0.13731432 
33290.77101032  0.00578232 
33291.76731732  -0.00586632 
33292.76753032  0.14571732 
33293.76774432  -0.10330732 
33294.76795732  0.02058732 
33295.76817132  -0.04202732 
33296.76838432  0.07294332 
33297.76859832  0.07275832 
33298.76881132  0.05066732 
33299.76902532  0.07871032 
33300.76923832  -0.07148332 
33301.76945232  0.02180932 
33302.76966632  0.08057632 
33303.76987932  -0.08817932 
33304.77009332  -0.07938332 
33305.77030632  -0.09282632 
33306.77052032  0.00393832 
33307.77073332  0.01657532 
33308.77094732  -0.00862132 
33309.77116032  -0.06938232 
33310.77137432  -0.06176832 
33311.77158732  0.11478732 
33312.77180132  -0.04627832 
33313.77201432  -0.08230732 
33314.77222832  -0.05706532 
33315.77244132  -0.03094132 
33316.77265532  -0.14632532 
33317.77286832  0.00890932 
33318.77308232  -0.05873732 
33319.77329532  0.02753432 
33320.77350932  0.04456232 
33321.76981532  -0.05727332 
33322.77002932  0.00501432 
33323.77024232  0.11206432 
33324.77045632  0.08982032 
33325.77067032  0.04504432 
33326.77088332  0.04062332 
33327.77109732  0.11046432 
33328.77131032  -0.05857232 
33329.77152432  -0.01656932 
33330.77173732  -0.02731032 
33331.77195132  0.00674432 
33332.77216432  -0.04646832 
33333.77237832  -0.05205032 
33334.77259132  -0.10018932 
33335.77280532  0.18587332 
33336.77301832  0.02239132 
33337.77323232  0.01226832 
33338.77344532  0.03360232 
33339.77365932  -0.05146332 
33340.77387232  0.06137832 
33341.77408632  0.01047432 
33342.77429932  -0.02822032 
33343.77451332  -0.19299232 
33344.77472732  -0.09240132 
33345.77494032  -0.20721932 
33346.77515432  0.01685732 
33347.77536732  -0.01709832 
33348.77558132  -0.01803832 
33349.77579432  0.02602932 
33350.77600832  -0.06554132 
33351.77231432  -0.03481532 
33352.77252832  -0.08321532 
33353.77274132  -0.22874832 
33354.77295532  -0.27281832 
33355.77316832  -0.16737632 
33356.77338232  -0.09233532 
33357.77359532  -0.09656232 
33358.77380932  -0.10098532 
33359.77402232  0.00410932 
33360.77423632  0.01562532 
33361.77444932  0.02893032 
33362.77466332  -0.07365432 
33363.77487632  -0.00799232 
33364.77509032  0.07840432 
33365.77530432  0.18004532 
33366.77551732  0.07115732 
33367.77573132  0.05942632 
33368.77594432  0.07649532 
33369.77615832  0.00085032 
33370.77637132  0.00802732 
33371.77658532  0.01520332 
33372.77679832  -0.07546632 
33373.77701232  -0.10318832 
33374.77722532  0.01251232 
33375.77743932  -0.07707532 
33376.77765232  0.10973932 
33377.77786632  0.00908632 
33378.77807932  0.03715232 
33379.77829332  0.05251432 
33380.77850632  -0.00601932 
33381.77481332  0.05900732 
33382.77502632  0.05542932 
33383.77524032  0.05206032 
33384.77545332  -0.06790432 
33385.77566732  0.18346832 
33386.77588132  0.04834332 
33387.77609432  -0.04000032 
33388.77630832  0.03917032 
33389.77652132  0.03297132 
33390.77673532  -0.05324832 
33391.77694832  -0.00358932 
33392.77716232  0.00730632 
33393.77737532  -0.06824332 
33394.77758932  -0.03457632 
33395.77780232  -0.04734632 
33396.77801632  0.02840532 
33397.77822932  -0.00529832 
33398.77844332  -0.13749732 
33399.77865632  -0.01847432 
33400.77887032  -0.07898532 
33401.77908332  -0.12234932 
33402.77929732  -0.08301132 
33403.77951032  -0.11218432 
33404.77972432  -0.03352132 
33405.77993832  -0.06164032 
33406.78015132  -0.01209332 
33407.78036532  -0.02194332 
33408.78057832  0.00128932 
33409.78079232  -0.05851832 
33410.78100532  -0.05873932 
33411.77731232  -0.01952732 
33412.77752532  0.03347032 
33413.77773932  0.16528132 
33414.77795232  -0.03253032 
33415.77816632  0.03612632 
33416.77837932  0.02888032 
33417.77859332  0.18292032 
33418.77880632  0.20852332 
33419.77902032  0.26637832 
33420.77923332  0.10930132 
33421.77944732  0.22442432 
33422.77966032  0.17261532 
33423.77987432  0.11188432 
33424.78008732  0.01750032 
33425.78030132  -0.04569432 
33426.78051432  -0.00541932 
33427.78072832  0.02618232 
33428.78094232  0.14862032 
33429.78115532  0.03288532 
33430.78136932  0.00586032 
33431.78158232  0.06851232 
33432.78179632  0.00654332 
33433.78200932  0.00687532 
33434.78222332  -0.06446432 
33435.78243632  -0.05515132 
33436.78265032  -0.07188432 
33437.78286332  0.04253232 
33438.78307732  -0.20728932 
33439.78329032  0.10684132 
33440.78350432  0.01755232 
33441.77981032  -0.08100932 
33442.78002432  -0.04539332 
33443.78023732  -0.02104432 
33444.78045132  0.02404832 
33445.78066432  -0.08748332 
33446.78087832  0.01755932 
33447.78109132  0.11942832 
33448.78130532  0.03796632 
33449.78151932  0.05375732 
33450.78173232  0.06219132 
33451.78194632  0.03926132 
33452.78215932  0.06238432 
33453.78237332  0.04320232 
33454.78258632  0.17193732 
33455.78280032  0.10634132 
33456.78301332  -0.01908932 
33457.78322732  -0.06064932 
33458.78344032  0.07932332 
33459.78365432  0.01947232 
33460.78386732  0.07205532 
33461.78408132  -0.00495432 
33462.78429432  0.04727932 
33463.78450832  0.02072832 
33464.78472132  0.06306832 
33465.78493532  -0.01664132 
33466.78514832  0.04668232 
33467.78536232  -0.02196832 
33468.78557632  0.02419932 
33469.78578932  -0.12045132 
33470.78600332  -0.04474632 
33471.78230932  0.03096632 
33472.78252332  0.08575632 
33473.78273632  0.06204832 
33474.78295032  0.04534432 
33475.78316332  -0.13820232 
33476.78337732  0.09582032 
33477.78359032  0.00572132 
33478.78380432  -0.02614632 
33479.78401732  0.05279632 
33480.78423132  -0.04812332 
33481.78444432  -0.04195632 
33482.78465832  0.02200532 
33483.78487132  -0.00373032 
33484.78508532  -0.10282332 
33485.78529832  -0.09934332 
33486.78551232  0.07186332 
33487.78572532  -0.01729632 
33488.78593932  -0.00786432 
33489.78615232  -0.02013232 
33490.78636632  0.03883132 
33491.78658032  0.02122132 
33492.78679332  0.12360532 
33493.78700732  -0.00912932 
33494.78722032  0.08993132 
33495.78743432  0.06124332 
33496.78764732  0.06947632 
33497.78786132  0.01989132 
33498.78807432  0.02821532 
33499.78828832  0.03653932 
33500.78850132  -0.00940332 
33501.78480832  -0.06013732 
33502.78502132  -0.02130532 
33503.78523532  -0.13175032 
33504.78544832  -0.08656432 
33505.78566232  -0.13076232 
33506.78587532  -0.09403532 
33507.78608932  -0.07278132 
33508.78630232  -0.16923532 
33509.78651632  0.04960332 
33510.78672932  -0.01622532 
33511.78694332  0.03152732 
33512.78715732  -0.01296432 
33513.78737032  0.02423832 
33514.78758432  -0.00490132 
33515.78779732  -0.06854832 
33516.78801132  -0.10708432 
33517.78822432  -0.09272532 
33518.78843832  -0.01411032 
33519.78865132  0.09148132 
33520.78886532  -0.07138732 
33521.78907832  -0.01464432 
33522.78929232  -0.08567332 
33523.78950532  -0.03289732 
33524.78971932  -0.14926532 
33525.78993232  0.03350532 
33526.79014632  0.11924832 
33527.79035932  0.00807832 
33528.79057332  0.11631332 
33529.79078632  -0.02658032 
33530.79100032  0.00841832 
33531.79121432  -0.11058232 
33532.79142732  -0.02966032 
33533.79164132  0.06101632 
33534.79185432  0.06237232 
33535.79206832  -0.03113432 
33536.79228132  -0.03236232 
33537.79249532  0.09229032 
33538.79270832  0.05422332 
33539.78901532  0.12165332 
33540.78922832  0.02104532 
33541.78944232  -0.00156532 
33542.78965532  0.04139432 
33543.78986932  0.05415932 
33544.79008232  0.04164032 
33545.79029632  0.01653932 
33546.79050932  0.17707532 
33547.79072332  0.02943232 
33548.79093632  0.12006632 
33549.79115032  0.14584032 
33550.79136332  0.00287832 
33551.79157732  0.05824032 
33552.79179032  0.06730532 
33553.79200432  0.01436132 
33554.79221832  0.00340232 
33555.79243132  -0.11546832 
33556.79264532  -0.05081632 
33557.79285832  0.01384232 
33558.79307232  -0.06650932 
33559.79328532  0.02351232 
33560.79349932  -0.10884332 
33561.79371232  0.10942232 
33562.79392632  -0.09818632 
33563.79413932  -0.04134232 
33564.79435332  -0.09148832 
33565.79456632  0.04368232 
33566.79478032  0.00858432 
33567.79499332  0.00155932 
33568.79520732  0.02345032 
33569.79151332  -0.05141732 
33570.79172732  -0.12376132 
33571.79194032  0.03140232 
33572.79215432  0.00187332 
33573.79236732  -0.01978432 
33574.79258132  -0.04615832 
33575.79279532  -0.06210832 
33576.79300832  -0.02256032 
33577.79322232  0.01760232 
33578.79343532  0.01140532 
33579.79364932  -0.01429432 
33580.79386232  -0.03527432 
33581.79407632  -0.00833032 
33582.79428932  -0.05206932 
33583.79450332  -0.05682832 
33584.79471632  -0.07094632 
33585.79493032  -0.01111232 
33586.79514332  -0.02365432 
33587.79535732  0.00627832 
33588.79557032  0.02980932 
33589.79578432  -0.12029432 
33590.79599732  -0.00251532 
33591.79621132  0.05254632 
33592.79642432  -0.05813432 
33593.79663832  0.05247432 
33594.79685232  -0.02940232 
33595.79706532  0.01191332 
33596.79727932  -0.02839032 
33597.79749232  0.05548032 
33598.79770632  0.05356432 
33599.79401232  0.05349732 
33600.79422632  0.09384232 
33601.79443932  0.00961732 
33602.79465332  -0.07674432 
33603.79486632  0.01817132 
33604.79508032  0.03619932 
33605.79529332  0.03957732 
33606.79550732  -0.13591432 
33607.79572032  0.07807332 
33608.79593432  -0.01711932 
33609.79614732  0.06302232 
33610.79636132  0.01613532 
33611.79657432  0.01565232 
33612.79678832  -0.02688532 
33613.79700132  -0.03633532 
33614.79721532  0.07619532 
33615.79742932  -0.00336032 
33616.79764232  0.03322332 
33617.79785632  0.04624132 
33618.79806932  -0.06675932 
33619.79828332  -0.03927532 
33620.79849632  0.00096032 
33621.79871032  0.00415132 
33622.79892332  -0.00569132 
33623.79913732  -0.09690632 
33624.79935032  0.03339232 
33625.79956432  0.00806432 
33626.79977732  0.05024632 
33627.79999132  -0.04874332 
33628.80020432  0.15548832 
33629.79651132  0.08942432 
33630.79672432  -0.04281432 
33631.79693832  0.12709032 
33632.79715132  0.03806732 
33633.79736532  0.03104432 
33634.79757832  0.02100732 
33635.79779232  0.03617832 
33636.79800532  -0.10025932 
33637.79821932  -0.09561032 
33638.79843332  -0.01610732 
33639.79864632  0.01310932 
33640.79886032  -0.00168232 
33641.79907332  -0.00526132 
33642.79928732  -0.05398932 
33643.79950032  -0.02695032 
33644.79971432  -0.14844932 
33645.79992732  -0.02564732 
33646.80014132  -0.04658332 
33647.80035432  -0.02889632 
33648.80056832  -0.10947632 
33649.80078132  -0.01866832 
33650.80099532  -0.03071432 
33651.80120832  -0.12371932 
33652.80142232  0.04947032 
33653.80163532  0.07556932 
33654.80184932  -0.02609732 
33655.80206232  0.07536732 
33656.80227632  0.01328832 
33657.80249032  0.09937332 
33658.80270332  -0.02882732 
33659.79901032  0.03533732 
33660.79922332  -0.02338632 
33661.79943732  -0.01464032 
33662.79965032  -0.00503532 
33663.79986432  -0.07965232 
33664.80007732  0.01136032 
33665.80029132  -0.03654232 
33666.80050432  0.03093632 
33667.80071832  -0.05045832 
33668.80093132  0.00417432 
33669.80114532  0.05112232 
33670.80135832  -0.00791632 
33671.80157232  0.02581732 
33672.80178532  0.03423832 
33673.80199932  -0.03486632 
33674.80221232  -0.04551132 
33675.80242632  0.11252832 
33676.80263932  0.20503132 
33677.80285332  -0.10514332 
33678.80306732  0.03074832 
33679.80328032  0.07679032 
33680.80349432  0.02486832 
33681.80370732  0.05253232 
33682.80392132  0.04098732 
33683.80413432  0.09507232 
33684.80434832  0.03419732 
33685.80456132  -0.02668432 
33686.80477532  0.00617032 
33687.80498832  0.00992132 
33688.80520232  0.02175932 
33689.80150832  0.01291732 
33690.80172232  0.02372532 
33691.80193532  -0.01130132 
33692.80214932  0.00044332 
33693.80236232  -0.02960032 
33694.80257632  0.06542432 
33695.80278932  0.07353132 
33696.80300332  0.00523332 
33697.80321632  0.07354832 
33698.80343032  -0.00466232 
33699.80364332  0.06630932 
33700.80385732  -0.01930132 
33701.80407132  0.06051932 
33702.80428432  -0.65204132 
33703.80449832  -1.55444832 
33704.80471132  -0.86204132 
33705.80492532  -0.97472932 
33706.80513832  -0.21750332 
33707.80535232  -0.06189632 
33708.80556532  -0.15119432 
33709.80577932  -0.06480332 
33710.80599232  0.00814032 
33711.80620632  -0.16488732 
33712.80641932  -0.00290732 
33713.80663332  -0.00863032 
33714.80684632  0.04835232 
33715.80706032  0.10804832 
33716.80727332  0.03950032 
33717.80748732  0.06902032 
33718.80770032  0.11814332 
33719.80400732  0.02795132 
33720.80422032  -0.06299732 
33721.80443432  -0.02908732 
33722.80464832  -0.05392232 
33723.80486132  0.00419932 
33724.80507532  -0.17581532 
33725.80528832  0.00881432 
33726.80550232  0.01318332 
33727.80571532  0.06446732 
33728.80592932  -0.03671332 
33729.80614232  0.16267232 
33730.80635632  0.04223732 
33731.80656932  0.18771732 
33732.80678332  0.05812132 
33733.80699632  0.02115132 
33734.80721032  0.13425232 
33735.80742332  0.08543432 
33736.80763732  0.10886932 
33737.80785032  0.02480632 
33738.80806432  -0.02339632 
33739.80827732  0.00152532 
33740.80849132  0.05036432 
33741.80870532  0.02067732 
33742.80891832  0.08360032 
33743.80913232  0.02885332 
33744.80934532  0.11485532 
33745.80955932  0.15633832 
33746.80977232  0.02095032 
33747.80998632  0.02593932 
33748.81019932  -0.14165432 
33749.80650632  -1.48159732 
33750.80671932  -1.31248232 
33751.80693332  -2.19645832 
33752.80714632  -2.00983632 
33753.80736032  -0.00927632 
33754.80757332  0.04454632 
33755.80778732  -0.14721832 
33756.80800032  -0.20191332 
33757.80821432  -0.25237332 
33758.80842732  -0.31541532 
33759.80864132  -0.11299132 
33760.80885432  -0.05929132 
33761.80906832  -0.00576732 
33762.80928132  -0.02173632 
33763.80949532  0.03135932 
33764.80970932  -0.00072832 
33765.80992232  0.10622832 
33766.81013632  -0.06184932 
33767.81034932  -0.04427832 
33768.81056332  -0.15040432 
33769.81077632  -0.05221432 
33770.81099032  -0.11262332 
33771.81120332  -0.07781832 
33772.81141732  0.03028232 
33773.81163032  0.00267532 
33774.81184432  0.01237032 
33775.81205732  0.09995732 
33776.81227132  0.13180732 
33777.81248432  0.20330732 
33778.81269832  -0.05167032 
33779.80900432  0.09356932 
33780.80921832  0.14938132 
33781.80943132  0.15043732 
33782.80964532  0.11902832 
33783.80985832  0.10112832 
33784.81007232  -0.05841632 
33785.81028632  -0.04191532 
33786.81049932  0.11867232 
33787.81071332  0.07997632 
33788.81092632  -0.13874832 
33789.81114032  -0.09041832 
33790.81135332  -0.07663832 
33791.81156732  -0.11024632 
33792.81178032  -0.00359032 
33793.81199432  -0.02463832 
33794.81220732  -0.01197232 
33795.81242132  -0.13440432 
33796.81263432  -0.03231232 
33797.81284832  -0.19428332 
33798.81306132  -0.08097232 
33799.81327532  -0.08441732 
33800.81348832  0.01637832 
33801.81370232  -0.01414632 
33802.81391532  -0.05874532 
33803.81412932  0.01315232 
33804.81434332  -0.10208332 
33805.81455632  -0.07366032 
33806.81477032  -0.11498032 
33807.81498332  -0.01441032 
33808.81519732  0.15342732 
33809.81150332  0.25617732 
33810.81171732  0.42590832 
33811.81193032  0.45825032 
33812.81214432  0.13929932 
33813.81235732  0.05551932 
33814.81257132  -0.00450732 
33815.81278432  0.06418432 
33816.81299832  0.07193232 
33817.81321132  0.54487232 
33818.81342532  1.21724132 
33819.81363832  1.79546132 
33820.81385232  1.58572132 
33821.81406532  0.80294132 
33822.81427932  0.18759232 
33823.81449232  0.09560932 
33824.81470632  0.09794132 
33825.81492032  -0.07143432 
33826.81513332  0.03254532 
33827.81534732  -0.05044832 
33828.81556032  0.01252432 
33829.81577432  0.00386732 
33830.81598732  -0.01069332 
33831.81620132  -0.14959532 
33832.81641432  -0.04259432 
33833.81662832  0.12142332 
33834.81684132  0.20032632 
33835.81705532  -0.01066332 
33836.81726832  -0.12490432 
33837.81748232  -0.06353532 
33838.81769532  -0.11932732 
33839.81400232  0.04984232 
33840.81421532  -0.12423932 
33841.81442932  -0.02861032 
33842.81464232  0.01784032 
33843.81485632  0.07938132 
33844.81506932  -0.02088532 
33845.81528332  -0.10517232 
33846.81549632  0.03650432 
33847.81571032  -0.06489032 
33848.81592432  0.01161832 
33849.81613732  -0.00107632 
33850.81635132  0.09841732 
33851.81656432  0.01508032 
33852.81677832  -0.00859032 
33853.81699132  0.00651632 
33854.81720532  0.06579732 
33855.81741832  0.03304732 
33856.81763232  -0.07514732 
33857.81784532  0.02503032 
33858.81805932  -0.02243832 
33859.81827232  0.06188332 
33860.81848632  0.05837532 
33861.81869932  -0.06907932 
33862.81891332  -0.06919932 
33863.81912632  -0.13113132 
33864.81934032  -0.13060132 
33865.81955332  -0.12254132 
33866.81976732  -0.05800632 
33867.81998132  0.00174632 
33868.82019432  -0.01054932 
33869.81650132  0.04007332 
33870.81671432  -0.02844932 
33871.81692832  -0.04939532 
33872.81714132  -0.06462132 
33873.81735532  0.05247732 
33874.81756832  0.06438732 
33875.81778232  0.02285032 
33876.81799532  -0.13737532 
33877.81820932  -0.04048132 
33878.81842232  -0.07080132 
33879.81863632  0.02845532 
33880.81884932  0.04474832 
33881.81906332  0.09209732 
33882.81927632  0.02198732 
33883.81949032  -0.02146032 
33884.81970332  -0.09022932 
33885.81991732  -0.02623632 
33886.82013032  -0.11109732 
33887.82034432  0.10938532 
33888.82055832  0.10632932 
33889.82077132  -0.18496732 
33890.82098532  -0.00331832 
33891.82119832  -0.00253132 
33892.82141232  0.01241532 
33893.82162532  0.04688032 
33894.82183932  -0.09366532 
33895.82205232  0.05797732 
33896.82226632  -0.02707232 
33897.82247932  0.03071332 
33898.82269332  0.03569332 
33899.81899932  -0.12342532 
33900.81921332  -0.04254232 
33901.81942632  -0.01221132 
33902.81964032  -0.08394032 
33903.81985332  -0.03873632 
33904.82006732  0.06486232 
33905.82028032  0.54586932 
33906.82049432  0.82474132 
33907.82070732  0.84639132 
33908.82092132  0.38389532 
33909.82113432  0.19234232 
33910.82134832  0.19025532 
33911.82156232  0.01423632 
33912.82177532  0.07476932 
33913.82198932  -0.03737432 
33914.82220232  0.02241232 
33915.82241632  -0.02684432 
33916.82262932  -0.03491832 
33917.82284332  0.01497532 
33918.82305632  0.07825032 
33919.82327032  -0.02622832 
33920.82348332  -0.03307332 
33921.82369732  0.06911932 
33922.82391032  -0.08864732 
33923.82412432  0.21891032 
33924.82433732  0.08701232 
33925.82455132  0.07642232 
33926.82476432  0.05213532 
33927.82497832  -0.15846732 
33928.82519132  -0.06290332 
33929.82149832  0.03137532 
33930.82171132  -0.04432632 
33931.82192532  -0.08119932 
33932.82213932  -0.11467032 
33933.82235232  -0.14564632 
33934.82256632  -0.13051232 
33935.82277932  -0.02198532 
33936.82299332  -0.04307832 
33937.82320632  -0.15881332 
33938.82342032  -0.08981832 
33939.82363332  -0.04081932 
33940.82384732  -0.01732932 
33941.82406032  0.00616332 
33942.82427432  -0.03004732 
33943.82448732  0.06219232 
33944.82470132  0.08082432 
33945.82491432  -0.05110632 
33946.82512832  0.12829332 
33947.82534132  -0.00081432 
33948.82555532  -0.06086232 
33949.82576832  -0.08050632 
33950.82598232  0.08030532 
33951.82619632  -0.05158932 
33952.82640932  0.04549532 
33953.82662332  0.01787332 
33954.82683632  0.04197132 
33955.82705032  -0.11591732 
33956.82726332  -0.02545232 
33957.82747732  0.03768432 
33958.82769032  0.05683032 
33959.82399732  0.02687432 
33960.82421032  0.00435132 
33961.82442432  0.01416532 
33962.82463732  -0.03968032 
33963.82485132  -0.06225232 
33964.82506432  0.00222832 
33965.82527832  0.06001532 
33966.82549132  0.02793232 
33967.82570532  0.04496532 
33968.82591832  -0.04654832 
33969.82613232  0.13608232 
33970.82634532  0.08927532 
33971.82655932  -0.05115732 
33972.82677232  -0.09120232 
33973.82698632  -0.03428632 
33974.82720032  -0.06426032 
33975.82741332  -0.00507332 
33976.82762732  -0.04848632 
33977.82784032  0.01706432 
33978.82805432  -0.11647932 
33979.82826732  -0.08488332 
33980.82848132  0.08588532 
33981.82869432  0.14376632 
33982.82890832  0.02043232 
33983.82912132  0.05726632 
33984.82933532  0.12524332 
33985.82954832  -0.07670032 
33986.82976232  0.07226932 
33987.82997532  0.10971532 
33988.83018932  -0.03258232 
33989.82649532  -0.02669132 
33990.82670932  0.02574332 
33991.82692232  -0.02448032 
33992.82713632  0.04608432 
33993.82734932  0.08404132 
33994.82756332  0.00629232 
33995.82777732  -0.00085232 
33996.82799032  -0.06254732 
33997.82820432  0.05388632 
33998.82841732  -0.01729032 
33999.82863132  0.05622332 
34000.82884432  -0.01070732 
34001.82905832  0.01453832 
34002.82927132  -0.08046932 
34003.82948532  0.02582232 
34004.82969832  0.02232232 
34005.82991232  0.01207732 
34006.83012532  -0.03692832 
34007.83033932  -0.01449132 
34008.83055232  -0.08484032 
34009.83076632  0.13454432 
34010.83097932  -0.01799932 
34011.83119332  -0.06205332 
34012.83140632  -0.01285732 
34013.83162032  -0.11209732 
34014.83183432  -0.18228332 
34015.83204732  -0.08731332 
34016.83226132  0.06507132 
34017.83247432  0.01488232 
34018.83268832  -0.17004432 
34019.82899432  0.04668232 
34020.82920832  0.03578332 
34021.82942132  -0.13655332 
34022.82963532  0.00004132 
34023.82984832  0.05567432 
34024.83006232  -0.03035132 
34025.83027532  0.15152132 
34026.83048932  0.06833732 
34027.83070232  -0.11471532 
34028.83091632  0.04587732 
34029.83112932  -0.06606832 
34030.83134332  0.08121632 
34031.83155632  -0.16240932 
34032.83177032  -0.08987632 
34033.83198332  -0.12246932 
34034.83219732  -0.04794532 
34035.83241132  0.11980632 
34036.83262432  -0.00781332 
34037.83283832  0.08726432 
34038.83305132  0.01984532 
34039.83326532  0.07385732 
34040.83347832  0.12148532 
34041.83369232  0.11436232 
34042.83390532  -0.02785432 
34043.83411932  0.17409432 
34044.83433232  -0.08050532 
34045.83454632  0.00625932 
34046.83475932  -0.01094932 
34047.83497332  0.03883732 
34048.83127932  -0.03258032 
34049.83149332  -0.00433032 
34050.83170632  -0.04075532 
34051.83192032  -0.01916332 
34052.83213332  0.16652432 
34053.83234732  0.07988732 
34054.83256032  -0.03559532 
34055.83277432  0.02541532 
34056.83298732  -0.08505232 
34057.83320132  -0.01907632 
34058.83341532  -0.04365232 
34059.83362832  0.03756332 
34060.83384232  -0.05206332 
34061.83405532  -0.05955632 
34062.83426932  0.08274532 
34063.83448232  -0.14405932 
34064.83469632  0.02087932 
34065.83490932  -0.01675832 
34066.83512332  -0.01468732 
34067.83533632  -0.11144432 
34068.83555032  -0.06945632 
34069.83576332  -0.02746532 
34070.83597732  0.05591032 
34071.83619032  -0.07816432 
34072.83640432  0.01795832 
34073.83661732  0.00416232 
34074.83683132  -0.00371332 
34075.83704432  0.02683132 
34076.83725832  -0.08840132 
34077.83747232  0.02193232 
34078.83377832  -0.07712232 
34079.83399232  0.04252232 
