Frequency       Specific_Flux_Density
32330.68909832  0.00000932 
32331.68931132  -0.00814532 
32332.68952532  -0.02279632 
32333.68973832  -0.06806232 
32334.68995232  -0.01467032 
32335.69016632  -0.04734532 
32336.69037932  -0.04005432 
32337.69059332  0.06688332 
32338.69080632  0.02409832 
32339.68906632  -0.01419332 
32340.68928032  -0.06895032 
32341.68949332  -0.01273332 
32342.68970732  0.08826632 
32343.68992032  0.04222732 
32344.69013432  0.02671432 
32345.69034732  -0.04732732 
32346.69056132  -0.01319132 
32347.69077432  0.02094432 
32348.69098832  -0.07013432 
32349.69120132  -0.01309132 
32350.69141532  -0.02836532 
32351.69162832  -0.08429232 
32352.69184232  0.08628232 
32353.69205532  0.05657132 
32354.69031532  -0.00727832 
32355.69052932  -0.07834032 
32356.69074232  -0.03194732 
32357.69095632  0.09237832 
32358.69117032  0.09556832 
32359.69138332  0.05628332 
32360.69159732  0.07369932 
32361.69181032  -0.06991432 
32362.69202432  -0.02094732 
32363.69223732  0.05159132 
32364.69245132  -0.00911832 
32365.69266432  -0.05392332 
32366.69287832  -0.06157832 
32367.69309132  -0.00062532 
32368.69330532  0.04438332 
32369.69156532  0.02285132 
32370.69177832  -0.09850732 
32371.69199232  -0.15555032 
32372.69220532  -0.16562332 
32373.69241932  -0.27512732 
32374.69263232  -0.26677432 
32375.69284632  -0.05108832 
32376.69305932  0.04120132 
32377.69327332  -0.02999632 
32378.69348732  -0.04653532 
32379.69370032  0.02625032 
32380.69391432  0.02694932 
32381.69412732  0.00412332 
32382.69434132  0.13502432 
32383.69455432  -0.01051732 
32384.69281432  0.13248632 
32385.69302832  -0.06077732 
32386.69324132  -0.02125232 
32387.69345532  -0.08541732 
32388.69366832  -0.06277732 
32389.69388232  -0.09606032 
32390.69409532  -0.08982332 
32391.69430932  0.00413832 
32392.69452232  0.06341132 
32393.69473632  0.07403832 
32394.69494932  0.05229032 
32395.69516332  0.27079132 
32396.69537632  0.90803232 
32397.69559032  0.15082332 
32398.69580432  0.39900032 
32399.69406432  -0.01958732 
32400.69427732  0.02476132 
32401.69449132  0.03965932 
32402.69470432  0.00782832 
32403.69491832  0.06391932 
32404.69513132  -0.03039932 
32405.69534532  0.05672832 
32406.69555832  0.01603332 
32407.69577232  0.01513332 
32408.69598532  -0.07613532 
32409.69619932  -0.07420932 
32410.69641232  0.00184832 
32411.69662632  -0.00246632 
32412.69683932  0.06591232 
32413.69705332  0.06533932 
32414.69531332  0.00039932 
32415.69552632  -0.02019632 
32416.69574032  -0.03480132 
32417.69595332  0.02201132 
32418.69616732  -0.08091732 
32419.69638132  -0.03221532 
32420.69659432  -0.01536032 
32421.69680832  -0.01848132 
32422.69702132  -0.03500232 
32423.69723532  0.07904632 
32424.69744832  0.08072932 
32425.69766232  0.01337332 
32426.69787532  -0.00476732 
32427.69808932  0.05581332 
32428.69830232  0.04442932 
32429.69656232  0.27739832 
32430.69677632  0.27955032 
32431.69698932  0.15358232 
32432.69720332  0.23623432 
32433.69741632  0.15660032 
32434.69763032  0.02081832 
32435.69784332  0.06309932 
32436.69805732  -0.08311832 
32437.69827032  -0.05216232 
32438.69848432  -0.06700432 
32439.69869732  -0.10789632 
32440.69891132  -0.05171532 
32441.69912532  0.07438032 
32442.69933832  0.01919232 
32443.69955232  -0.07782832 
32444.69781232  -0.08741232 
32445.69802532  -0.02787632 
32446.69823932  0.05403832 
32447.69845232  0.04223232 
32448.69866632  -0.03019632 
32449.69887932  0.00652332 
32450.69909332  0.00463732 
32451.69930632  0.00275232 
32452.69952032  -0.06559432 
32453.69973332  -0.06129532 
32454.69994732  0.05786232 
32455.70016032  -0.01927432 
32456.70037432  -0.00067932 
32457.70058732  0.01709932 
32458.70080132  -0.03001532 
32459.69906132  0.17576532 
32460.69927432  -0.05448332 
32461.69948832  0.03250532 
32462.69970232  0.13015732 
32463.69991532  0.21157132 
32464.70012932  0.69925532 
32465.70034232  1.27263632 
32466.70055632  2.05313932 
32467.70076932  1.98847532 
32468.70098332  2.10941032 
32469.70119632  1.63595632 
32470.70141032  0.80667532 
32471.70162332  0.19591932 
32472.70183732  0.10505032 
32473.70205032  0.00560232 
32474.70031032  0.03072432 
32475.70052432  0.05584632 
32476.70073732  0.07884032 
32477.70095132  0.10665932 
32478.70116432  0.07418732 
32479.70137832  0.14624632 
32480.70159132  0.14793632 
32481.70180532  0.10495732 
32482.70201932  0.06133432 
32483.70223232  0.12547332 
32484.70244632  0.01915832 
32485.70265932  -0.03059332 
32486.70287332  -0.08044832 
32487.70308632  -0.00524332 
32488.70330032  0.04863132 
32489.70156032  -0.01011932 
32490.70177332  -0.04699032 
32491.70198732  -0.01025232 
32492.70220032  0.02164332 
32493.70241432  -0.03791432 
32494.70262732  -0.00359732 
32495.70284132  0.02399732 
32496.70305432  -0.00729732 
32497.70326832  0.05985332 
32498.70348132  0.08802632 
32499.70369532  0.00520632 
32500.70390832  -0.01082632 
32501.70412232  -0.02942532 
32502.70433632  0.06214632 
32503.70454932  -0.01643532 
32504.70280932  -0.05211132 
32505.70302332  -0.00044232 
32506.70323632  -0.00966532 
32507.70345032  -0.00839432 
32508.70366332  -0.06000632 
32509.70387732  0.05230132 
32510.70409032  -0.06614532 
32511.70430432  0.12187532 
32512.70451732  -0.03320032 
32513.70473132  -0.00187532 
32514.70494432  0.02649632 
32515.70515832  -0.01009732 
32516.70537132  0.03316732 
32517.70558532  -0.01236432 
32518.70579832  0.02003132 
32519.70405832  -0.08780032 
32520.70427232  0.00622732 
32521.70448532  0.02872332 
32522.70469932  -0.07357432 
32523.70491232  -0.02212932 
32524.70512632  0.02982432 
32525.70534032  -0.00496532 
32526.70555332  -0.03308332 
32527.70576732  -0.04801032 
32528.70598032  0.03232932 
32529.70619432  -0.06613232 
32530.70640732  0.02860632 
32531.70662132  -0.00651032 
32532.70683432  -0.03008132 
32533.70704832  0.05726632 
32534.70530832  -0.00286732 
32535.70552132  0.00341132 
32536.70573532  0.13228932 
32537.70594832  -0.03517632 
32538.70616232  0.09623132 
32539.70637532  0.02870532 
32540.70658932  0.02310432 
32541.70680232  -0.05172632 
32542.70701632  -0.04024632 
32543.70722932  0.10990432 
32544.70744332  -0.04351632 
32545.70765732  0.05155432 
32546.70787032  -0.01303332 
32547.70808432  0.05142532 
32548.70829732  -0.05692532 
32549.70655732  -0.04429532 
32550.70677132  -0.13413632 
32551.70698432  -0.08737732 
32552.70719832  0.06050332 
32553.70741132  -0.03181732 
32554.70762532  0.05405732 
32555.70783832  0.07586932 
32556.70805232  -0.02197432 
32557.70826532  -0.02843332 
32558.70847932  0.03452532 
32559.70869232  0.00531332 
32560.70890632  0.01503132 
32561.70911932  -0.07518732 
32562.70933332  -0.03809532 
32563.70954632  0.01554632 
32564.70780632  -0.02493132 
32565.70802032  -0.04125332 
32566.70823432  -0.05055732 
32567.70844732  0.02372532 
32568.70866132  -0.00826532 
32569.70887432  -0.04243532 
32570.70908832  0.05370332 
32571.70930132  0.03739332 
32572.70951532  0.02138232 
32573.70972832  0.08369732 
32574.70994232  -0.00284432 
32575.71015532  -0.02528632 
32576.71036932  -0.01164732 
32577.71058232  0.05360732 
32578.71079632  -0.06318932 
32579.70905632  0.00542132 
32580.70926932  0.12875932 
32581.70948332  -0.00863132 
32582.70969632  0.00787932 
32583.70991032  0.01921832 
32584.71012332  0.01139132 
32585.71033732  -0.03734932 
32586.71055032  0.00829732 
32587.71076432  -0.00187832 
32588.71097832  -0.06773632 
32589.71119132  0.03017832 
32590.71140532  -0.00029832 
32591.71161832  0.02119532 
32592.71183232  -0.05278332 
32593.71204532  -0.01903032 
32594.71030532  0.00693432 
32595.71051932  0.05786832 
32596.71073232  0.01683632 
32597.71094632  0.07207932 
32598.71115932  -0.08085432 
32599.71137332  0.00938232 
32600.71158632  0.00291532 
32601.71180032  -0.04653932 
32602.71201332  -0.03376932 
32603.71222732  -0.02100032 
32604.71244032  0.02469132 
32605.71265432  0.01641132 
32606.71286732  -0.10090132 
32607.71308132  -0.06682732 
32608.71329532  0.03757032 
32609.71155532  0.11655632 
32610.71176832  0.02322132 
32611.71198232  0.18367332 
32612.71219532  0.00133232 
32613.71240932  0.08769032 
32614.71262232  0.05120532 
32615.71283632  -0.07497632 
32616.71304932  -0.01961132 
32617.71326332  -0.03747332 
32618.71347632  -0.04875132 
32619.71369032  -0.03186932 
32620.71390332  -0.00063432 
32621.71411732  -0.02844032 
32622.71433032  0.00756032 
32623.71454432  0.02570332 
32624.71280432  -0.07960232 
32625.71301732  -0.03103832 
32626.71323132  -0.39243632 
32627.71344432  -0.42950032 
32628.71365832  -0.12978832 
32629.71387232  0.05917832 
32630.71408532  0.03388032 
32631.71429932  -0.03973232 
32632.71451232  -0.19983332 
32633.71472632  -0.21201732 
32634.71493932  -0.34901532 
32635.71515332  -0.07069732 
32636.71536632  -0.09601332 
32637.71558032  -0.08813532 
32638.71579332  -0.13632132 
32639.71405332  -0.28124932 
32640.71426732  -0.30051432 
32641.71448032  -0.12890032 
32642.71469432  -0.17277532 
32643.71490732  -0.11797932 
32644.71512132  -0.07479132 
32645.71533432  -0.18585932 
32646.71554832  -0.17239932 
32647.71576132  0.00511232 
32648.71597532  0.04105032 
32649.71618832  -0.01868632 
32650.71640232  0.01906832 
32651.71661632  -0.01720532 
32652.71682932  0.06741832 
32653.71704332  0.05684732 
32654.71530332  -0.02894932 
32655.71551632  -0.08419432 
32656.71573032  0.06387132 
32657.71594332  0.01998432 
32658.71615732  -0.01202932 
32659.71637032  -0.07091632 
32660.71658432  -0.63001132 
32661.71679732  -0.17009732 
32662.71701132  -0.02920032 
32663.71722432  -0.22290432 
32664.71743832  -0.15993332 
32665.71765132  -0.20309432 
32666.71786532  -0.22767632 
32667.71807832  -0.36903332 
32668.71829232  -0.16327332 
32669.71655232  -0.21803032 
32670.71676532  -0.37931932 
32671.71697932  -0.20687532 
32672.71719332  -0.67206632 
32673.71740632  -0.19508232 
32674.71762032  -0.12572432 
32675.71783332  -0.16785532 
32676.71804732  -0.13087032 
32677.71826032  -0.10866532 
32678.71847432  -0.18637232 
32679.71868732  -0.14860632 
32680.71890132  -0.02585832 
32681.71911432  -0.07870832 
32682.71932832  -0.06173332 
32683.71954132  -0.10377932 
32684.71780132  -0.02565132 
32685.71801532  -0.17548132 
32686.71822832  -0.06549732 
32687.71844232  -0.05038332 
32688.71865532  0.02406832 
32689.71886932  -0.02606632 
32690.71908232  -0.15409332 
32691.71929632  -0.05847332 
32692.71951032  -0.06991532 
32693.71972332  -0.00209132 
32694.71993732  0.07437932 
32695.72015032  0.00865132 
32696.72036432  0.05934232 
32697.72057732  0.01476432 
32698.72079132  0.01385032 
32699.71905132  0.04443132 
32700.71926432  0.08479232 
32701.71947832  0.00026432 
32702.71969132  0.00249332 
32703.71990532  0.01426432 
32704.72011832  -0.03086132 
32705.72033232  0.04097232 
32706.72054532  -0.08165532 
32707.72075932  -0.06735432 
32708.72097232  -0.26300032 
32709.72118632  -0.26890432 
32710.72139932  -0.03301132 
32711.72161332  -0.09521532 
32712.72182732  0.02049332 
32713.72204032  0.07229332 
32714.72030032  0.24231432 
32715.72051432  0.50355132 
32716.72072732  0.84786432 
32717.72094132  0.86790832 
32718.72115432  0.91420232 
32719.72136832  0.71536732 
32720.72158132  0.42735832 
32721.72179532  0.26966932 
32722.72200832  0.02797432 
32723.72222232  0.07093032 
32724.72243532  -0.00596732 
32725.72264932  -0.01212932 
32726.72286232  0.01948532 
32727.72307632  0.09466232 
32728.72328932  0.10892532 
32729.72154932  0.39271232 
32730.72176332  0.50350732 
32731.72197632  0.58866732 
32732.72219032  0.53639432 
32733.72240332  0.47347532 
32734.72261732  0.16922532 
32735.72283132  -0.03320432 
32736.72304432  0.00133932 
32737.72325832  0.01276632 
32738.72347132  0.08818032 
32739.72368532  0.08893332 
32740.72389832  -0.05310632 
32741.72411232  -0.10170232 
32742.72432532  -0.52578532 
32743.72453932  -0.32520932 
32744.72279932  -0.04863632 
32745.72301232  -0.00878732 
32746.72322632  0.05154732 
32747.72343932  -0.08232332 
32748.72365332  -0.05293832 
32749.72386632  -0.00922632 
32750.72408032  0.00588332 
32751.72429332  0.01680932 
32752.72450732  0.00936932 
32753.72472032  -0.06545232 
32754.72493432  -0.13128432 
32755.72514832  -0.09388232 
32756.72536132  -0.03108032 
32757.72557532  0.01984132 
32758.72578832  0.02670032 
32759.72404832  0.00747932 
32760.72426232  0.03846432 
32761.72447532  -0.00892932 
32762.72468932  0.03853132 
32763.72490232  -0.08599332 
32764.72511632  -0.00453832 
32765.72532932  0.03534332 
32766.72554332  0.04975232 
32767.72575632  0.04950232 
32768.72597032  -0.10124532 
32769.72618332  -0.00504032 
32770.72639732  -0.00233232 
32771.72661032  0.02360632 
32772.72682432  0.00073032 
32773.72703732  0.02677832 
32774.72529732  0.00747832 
32775.72746532  0.01248832 
32776.72767832  -0.01237032 
32777.72789232  0.02972832 
32778.72810532  0.02825032 
32779.72831932  -0.09024832 
32780.72853232  -0.03866932 
32781.72483932  0.00726032 
32782.72505232  0.01250432 
32783.72526632  -0.02619332 
32784.72547932  0.00656032 
32785.72569332  0.00159732 
32786.72590632  -0.00475832 
32787.72612032  -0.05066832 
32788.72633332  0.05765532 
32789.72654732  -0.00172232 
32790.72676032  -0.01888932 
32791.72697432  0.02430032 
32792.72718732  0.02553032 
32793.72740132  0.04634532 
32794.72761432  -0.02358932 
32795.72782832  -0.02073932 
32796.72804132  0.01237932 
32797.72825532  0.02112832 
32798.72846932  0.04631332 
32799.72868232  -0.04817532 
32800.72889632  0.03629932 
32801.72910932  -0.02192432 
32802.72932332  0.00816832 
32803.72953632  -0.00278332 
32804.72975032  -0.03032932 
32805.72996332  -0.03377732 
32806.73017732  0.04946532 
32807.73039032  -0.00800032 
32808.73060432  -0.01399332 
32809.73081732  -0.03404632 
32810.73103132  -0.02371232 
32811.72733732  0.01717432 
32812.72755132  0.06990232 
32813.72776432  0.05365132 
32814.72797832  -0.07656832 
32815.72819132  -0.01081832 
32816.72840532  0.06649732 
32817.72861832  0.05131432 
32818.72883232  0.05267932 
32819.72904632  -0.09712932 
32820.72925932  -0.01638132 
32821.72947332  -0.03747332 
32822.72968632  0.08104832 
32823.72990032  -0.02808032 
32824.73011332  -0.06000332 
32825.73032732  -0.05613332 
32826.73054032  -0.02579032 
32827.73075432  -0.04134932 
32828.73096732  0.01435832 
32829.73118132  -0.08559032 
32830.73139432  0.02606432 
32831.73160832  -0.03086132 
32832.73182132  0.05485032 
32833.73203532  0.03363732 
32834.73224832  0.07700832 
32835.73246232  -0.02303432 
32836.73267532  0.01197632 
32837.73288932  0.03306832 
32838.73310332  -0.03743132 
32839.73331632  -0.01273532 
32840.73353032  0.02427432 
32841.72983632  -0.01644232 
32842.73005032  0.08739932 
32843.73026332  0.04311232 
32844.73047732  0.11323832 
32845.73069032  0.19748932 
32846.73090432  0.40641632 
32847.73111732  1.30311032 
32848.73133132  3.24639232 
32849.73154432  6.11813532 
32850.73175832  7.71597932 
32851.73197132  8.47392632 
32852.73218532  8.94450732 
32853.73239832  5.48350032 
32854.73261232  2.46567232 
32855.73282532  0.82957932 
32856.73303932  0.17296332 
32857.73325232  0.02097032 
32858.73346632  0.01310032 
32859.73367932  0.00523132 
32860.73389332  -0.02576632 
32861.73410732  0.18329332 
32862.73432032  0.45349432 
32863.73453432  0.57632732 
32864.73474732  0.63538132 
32865.73496132  0.69940532 
32866.73517432  0.53319932 
32867.73538832  0.16969432 
32868.73560132  0.17905132 
32869.73581532  -0.03034532 
32870.73602832  0.09772732 
32871.73233532  0.01452132 
32872.73254832  0.00838832 
32873.73276232  0.02601632 
32874.73297532  0.07793032 
32875.73318932  0.05274732 
32876.73340232  -0.01419332 
32877.73361632  0.02571732 
32878.73382932  0.04145332 
32879.73404332  0.00947432 
32880.73425632  0.00160832 
32881.73447032  0.03664432 
32882.73468432  -0.03288132 
32883.73489732  -0.02034532 
32884.73511132  -0.00755332 
32885.73532432  -0.05427032 
32886.73553832  -0.02406332 
32887.73575132  -0.06060732 
32888.73596532  0.03668332 
32889.73617832  0.02173732 
32890.73639232  -0.00203332 
32891.73660532  -0.02449332 
32892.73681932  0.01213032 
32893.73703232  -0.01289432 
32894.73724632  -0.04793032 
32895.73745932  -0.00556132 
32896.73767332  0.01098332 
32897.73788632  -0.09662332 
32898.73810032  -0.12664532 
32899.73831332  0.01230132 
32900.73852732  -0.07984032 
32901.73483332  0.06293432 
32902.73504732  -0.08996932 
32903.73526032  0.06703232 
32904.73547432  0.09090432 
32905.73568832  -0.10334632 
32906.73590132  0.05162732 
32907.73611532  -0.07776232 
32908.73632832  0.00335532 
32909.73654232  0.00643732 
32910.73675532  0.01662132 
32911.73696932  -0.03204532 
32912.73718232  -0.00016832 
32913.73739632  -0.05438132 
32914.73760932  0.14032532 
32915.73782332  0.04908432 
32916.73803632  -0.00167032 
32917.73825032  -0.01406832 
32918.73846332  -0.06427332 
32919.73867732  -0.00450432 
32920.73889032  0.09078032 
32921.73910432  -0.02477632 
32922.73931832  0.04483432 
32923.73953132  0.03567032 
32924.73974532  0.00096032 
32925.73995832  -0.02401732 
32926.74017232  -0.04019932 
32927.74038532  -0.00255432 
32928.74059932  0.04744032 
32929.74081232  -0.05025232 
32930.74102632  -0.07874132 
32931.73733232  -0.00739932 
32932.73754632  0.03376332 
32933.73775932  0.01748832 
32934.73797332  0.05128532 
32935.73818632  0.04406632 
32936.73840032  -0.05400232 
32937.73861332  0.03134832 
32938.73882732  -0.00888332 
32939.73904032  -0.11460632 
32940.73925432  -0.01614932 
32941.73946732  0.00850732 
32942.73968132  0.04746432 
32943.73989432  -0.02709332 
32944.74010832  0.02084332 
32945.74032232  -0.01320032 
32946.74053532  -0.04719232 
32947.74074932  -0.03454332 
32948.74096232  -0.00673432 
32949.74117632  0.05794032 
32950.74138932  0.14139632 
32951.74160332  0.03842032 
32952.74181632  -0.05369932 
32953.74203032  -0.12405532 
32954.74224332  0.04202732 
32955.74245732  0.02838932 
32956.74267032  -0.00765832 
32957.74288432  0.05209432 
32958.74309732  -0.03256532 
32959.74331132  0.00078932 
32960.74352432  -0.01754732 
32961.73983132  0.12839632 
32962.74004432  0.07386932 
32963.74025832  0.09973432 
32964.74047132  0.09471232 
32965.74068532  -0.01406932 
32966.74089932  -0.00183232 
32967.74111232  -0.01641232 
32968.74132632  0.01405432 
32969.74153932  -0.00264632 
32970.74175332  0.04346432 
32971.74196632  -0.01510832 
32972.74218032  0.00055732 
32973.74239332  -0.04824732 
32974.74260732  -0.21568332 
32975.74282032  -0.22013732 
32976.74303432  -0.85488132 
32977.74324732  -1.34108432 
32978.74346132  -1.17138132 
32979.74367432  -0.39773532 
32980.74388832  -0.00402232 
32981.74410132  -0.06365832 
32982.74431532  -0.00496632 
32983.74452832  -0.05244532 
32984.74474232  0.02827832 
32985.74495632  0.04387532 
32986.74516932  0.04809632 
32987.74538332  0.05231732 
32988.74559632  0.00473732 
32989.74581032  0.05833032 
32990.74602332  0.00447732 
32991.74233032  -0.01702632 
32992.74254332  -0.00127832 
32993.74275732  0.01529532 
32994.74297032  -0.09474632 
32995.74318432  0.00910632 
32996.74339732  -0.06229132 
32997.74361132  -0.05877032 
32998.74382432  -0.06089232 
32999.74403832  -0.03716732 
33000.74425132  0.00758132 
33001.74446532  -0.06116132 
33002.74467832  0.00106932 
33003.74489232  -0.00740532 
33004.74510532  0.01480632 
33005.74531932  0.00900532 
33006.74553232  -0.04533432 
33007.74574632  -0.00164632 
33008.74596032  0.09650632 
33009.74617332  0.10672632 
33010.74638732  -0.02154032 
33011.74660032  0.02241532 
33012.74681432  0.03401732 
33013.74702732  0.02722832 
33014.74724132  0.03587532 
33015.74745432  -0.01368232 
33016.74766832  -0.01866632 
33017.74788132  -0.04381732 
33018.74809532  0.02022932 
33019.74830832  0.05444232 
33020.74852232  -0.03296832 
33021.74482832  -0.01257032 
33022.74504232  -0.00367032 
33023.74525532  -0.06824732 
33024.74546932  -0.01098332 
33025.74568232  -0.10913632 
33026.74589632  -0.02893232 
33027.74610932  -0.02571232 
33028.74632332  -0.10088432 
33029.74653732  -0.07813132 
33030.74675032  -0.03956432 
33031.74696432  -0.09542432 
33032.74717732  -0.01372832 
33033.74739132  0.00481132 
33034.74760432  0.00934132 
33035.74781832  -0.02893532 
33036.74803132  -0.04550432 
33037.74824532  -0.00554532 
33038.74845832  0.07438332 
33039.74867232  -0.07705632 
33040.74888532  -0.05317532 
33041.74909932  0.02406932 
33042.74931232  -0.04116132 
33043.74952632  0.07618932 
33044.74973932  -0.02536332 
33045.74995332  0.00501832 
33046.75016632  -0.06068132 
33047.75038032  0.01285432 
33048.75059432  -0.19848432 
33049.75080732  -0.19870432 
33050.75102132  -0.23121032 
33051.74732732  -0.50188832 
33052.74754132  0.00438632 
33053.74775432  0.00243732 
33054.74796832  -0.02192632 
33055.74818132  0.00869332 
33056.74839532  0.04407232 
33057.74860832  -0.02334032 
33058.74882232  0.02498432 
33059.74903532  0.04062132 
33060.74924932  -0.08425732 
33061.74946232  -0.06587032 
33062.74967632  -0.08708732 
33063.74988932  0.01892032 
33064.75010332  -0.10260032 
33065.75031632  0.00689232 
33066.75053032  -0.05424532 
33067.75074332  -0.03724632 
33068.75095732  -0.12647532 
33069.75117032  -0.06702432 
33070.75138432  0.01740232 
33071.75159832  -0.05015432 
33072.75181132  0.00010232 
33073.75202532  -0.00382832 
33074.75223832  -0.05641232 
33075.75245232  -0.02740932 
33076.75266532  -0.03237432 
33077.75287932  -0.00214132 
33078.75309232  0.02475132 
33079.75330632  -0.00687532 
33080.75351932  -0.05498232 
33081.74982632  0.03955332 
33082.75003932  0.07835132 
33083.75025332  0.04387932 
33084.75046632  0.05490832 
33085.75068032  0.05975032 
33086.75089332  -0.05624632 
33087.75110732  -0.04951332 
33088.75132032  -0.03587632 
33089.75153432  -0.12688832 
33090.75174732  -0.01973532 
33091.75196132  -0.00595332 
33092.75217532  -0.08474532 
33093.75238832  -0.00435232 
33094.75260232  -0.03592832 
33095.75281532  -0.02155732 
33096.75302932  -0.05464732 
33097.75324232  -0.08580632 
33098.75345632  -0.05725632 
33099.75366932  -0.02575032 
33100.75388332  -0.02358432 
33101.75409632  -0.06948732 
33102.75431032  -0.08694332 
33103.75452332  -0.01067832 
33104.75473732  0.04982332 
33105.75495032  -0.04637132 
33106.75516432  -0.04591032 
33107.75537732  0.03748032 
33108.75559132  0.01215532 
33109.75580432  0.01654732 
33110.75601832  0.01504532 
33111.75232432  -0.17928432 
33112.75253832  -0.09071632 
33113.75275132  -0.03148232 
33114.75296532  -0.03444332 
33115.75317932  -0.03740232 
33116.75339232  0.00509132 
33117.75360632  -0.02453232 
33118.75381932  -0.03533032 
33119.75403332  -0.11237832 
33120.75424632  -0.13069832 
33121.75446032  -0.02410932 
33122.75467332  -0.05339032 
33123.75488732  -0.06542332 
33124.75510032  -0.16635732 
33125.75531432  0.01055932 
33126.75552732  -0.07679732 
33127.75574132  -0.04304332 
33128.75595432  0.02002532 
33129.75616832  -0.06182332 
33130.75638132  -0.01308932 
33131.75659532  0.01336032 
33132.75680832  -0.04007832 
33133.75702232  -0.00743632 
33134.75723632  -0.03166032 
33135.75744932  0.01506532 
33136.75766332  0.02783432 
33137.75787632  0.03191832 
33138.75809032  0.00142932 
33139.75830332  0.03167032 
33140.75851732  0.03922832 
33141.75482332  0.00972232 
33142.75503732  0.00909632 
33143.75525032  -0.05856532 
33144.75546432  0.01499932 
33145.75567732  -0.02022232 
33146.75589132  0.09530632 
33147.75610432  -0.00915432 
33148.75631832  0.02746432 
33149.75653132  0.07354032 
33150.75674532  0.04645232 
33151.75695832  -0.11573832 
33152.75717232  -0.05878232 
33153.75738532  -0.16886232 
33154.75759932  -1.40866332 
33155.75781332  -1.46143832 
33156.75802632  -3.49941132 
33157.75824032  -1.20471632 
33158.75845332  -0.13802032 
33159.75866732  -0.02544632 
33160.75888032  -0.08553332 
33161.75909432  -0.07031032 
33162.75930732  -0.20876532 
33163.75952132  -0.33279532 
33164.75973432  -0.07644332 
33165.75994832  -0.02805132 
33166.76016132  -0.03616732 
33167.76037532  0.07074832 
33168.76058832  0.02911932 
33169.76080232  -0.02094832 
33170.76101532  0.00710232 
33171.75732232  0.01835432 
33172.75753532  0.02619332 
33173.75774932  -0.03075832 
33174.75796232  0.02638832 
33175.75817632  0.00569332 
33176.75839032  0.00448332 
33177.75860332  0.09531332 
33178.75881732  0.11017832 
33179.75903032  0.17533132 
33180.75924432  0.09200532 
33181.75945732  0.27030332 
33182.75967132  0.12840432 
33183.75988432  0.07598732 
33184.76009832  0.07712632 
33185.76031132  0.05817932 
33186.76052532  -0.02110832 
33187.76073832  -0.05460132 
33188.76095232  -0.08231432 
33189.76116532  -0.05551032 
33190.76137932  0.06520932 
33191.76159232  0.07103732 
33192.76180632  0.03586132 
33193.76201932  0.03585032 
33194.76223332  0.11796132 
33195.76244732  0.04073732 
33196.76266032  0.09797332 
33197.76287432  0.06551632 
33198.76308732  -0.02782232 
33199.76330132  0.05443132 
33200.76351432  -0.05659732 
33201.75982132  -0.02827032 
33202.76003432  -0.10145132 
33203.76024832  -0.11683832 
33204.76046132  -0.04543632 
33205.76067532  0.03113632 
33206.76088832  0.06343232 
33207.76110232  0.04139932 
33208.76131532  0.06967932 
33209.76152932  -0.04366632 
33210.76174232  -0.01116832 
33211.76195632  0.07563432 
33212.76216932  0.01575132 
33213.76238332  -0.04380432 
33214.76259632  0.07418832 
33215.76281032  0.05415832 
33216.76302332  0.00275232 
33217.76323732  -0.00063132 
33218.76345132  -0.03137932 
33219.76366432  0.02014732 
33220.76387832  -0.03885832 
33221.76409132  -0.01196632 
33222.76430532  -0.03109032 
33223.76451832  0.04801132 
33224.76473232  -0.08562432 
33225.76494532  0.08202932 
33226.76515932  -0.12863832 
33227.76537232  -0.04616432 
33228.76558632  0.05600532 
33229.76579932  0.10859232 
33230.76601332  0.03460032 
33231.76231932  0.07039532 
33232.76253332  0.01524432 
33233.76274632  0.02643132 
33234.76296032  -0.01523132 
33235.76317332  -0.16514132 
33236.76338732  -0.42161632 
33237.76360032  -0.09454932 
33238.76381432  -0.11138032 
33239.76402832  0.02228732 
33240.76424132  -0.04368432 
33241.76445532  0.02809532 
33242.76466832  -0.00444632 
33243.76488232  0.02289032 
33244.76509532  0.01918732 
33245.76530932  -0.00478732 
33246.76552232  0.06531832 
33247.76573632  -0.05889632 
33248.76594932  -0.00154432 
33249.76616332  0.03714032 
33250.76637632  0.02399232 
33251.76659032  0.02828732 
33252.76680332  0.10710432 
33253.76701732  -0.06009332 
33254.76723032  0.01303132 
33255.76744432  0.12325432 
33256.76765732  0.06521732 
33257.76787132  0.00257432 
33258.76808532  0.05957932 
33259.76829832  0.04090132 
33260.76851232  -0.01334932 
33261.76481832  -0.00285132 
33262.76503232  -0.02256932 
33263.76524532  -0.03919732 
33264.76545932  -0.06064032 
33265.76567232  -0.04246832 
33266.76588632  0.00055932 
33267.76609932  -0.01350932 
33268.76631332  0.05182632 
33269.76652632  0.05347032 
33270.76674032  0.02450532 
33271.76695332  0.15416432 
33272.76716732  0.05459832 
33273.76738032  0.06616832 
33274.76759432  0.16664932 
33275.76780732  0.16370632 
33276.76802132  -0.00322732 
33277.76823432  0.02237732 
33278.76844832  0.03814532 
33279.76866132  -0.03826532 
33280.76887532  -0.07163132 
33281.76908932  -0.02428232 
33282.76930232  0.03983232 
33283.76951632  -0.00920732 
33284.76972932  0.07607032 
33285.76994332  0.03241932 
33286.77015632  0.06206832 
33287.77037032  -0.05261832 
33288.77058332  -0.05796732 
33289.77079732  -0.03934332 
33290.77101032  0.03454432 
33291.76731732  0.08309532 
33292.76753032  0.02328132 
