Frequency       Specific_Flux_Density
# Shifted to 64km/s   #mean in elliptical region shown in Corby et al. (2015), MNRAS
(MHz)	        (mJy_arcsec^{-2}) 

36107.00503532  0.09560032 
36108.00524932  0.00771732 
36109.00546232  0.03398932 
36110.00567632  0.18842032 
36111.00588932  0.09375832 
36112.00610332  -0.00897732 
36113.00631632  0.03258332 
36114.00653032  0.14621432 
36115.00674432  0.12272432 
36116.00695732  0.19949232 
36117.00717132  0.19968232 
36118.00347732  0.33185332 
36119.00369132  0.33126632 
36120.00390432  0.01991232 
36121.00411832  0.07894432 
36122.00433132  0.04659132 
36123.00454532  -0.00286132 
36124.00475832  0.01660632 
36125.00497232  -0.12937932 
36126.00518532  -0.01936732 
36127.00539932  0.07577232 
36128.00561232  -0.01607732 
36129.00582632  0.05226832 
36130.00603932  0.03527832 
36131.00625332  0.00389332 
36132.00646632  -0.05984132 
36133.00668032  -0.02495432 
36134.00689332  -0.07000132 
36135.00710732  0.10381332 
36136.00732032  0.07138532 
36137.00753432  0.06977432 
36138.00774832  0.01475432 
36139.00796132  -0.14216832 
36140.00817532  -0.03346532 
36141.00838832  -0.07174132 
36142.00860232  0.07938232 
36143.00881532  0.06621532 
36144.00902932  -0.00745632 
36145.00924232  0.03509232 
36146.00945632  0.02431232 
36147.00966932  0.01776932 
36148.00597632  0.03008032 
36149.00618932  0.01122432 
36150.00640332  0.00826332 
36151.00661632  0.01161532 
36152.00683032  0.01496832 
36153.00704332  -0.08616632 
36154.00725732  -0.07899332 
36155.00747032  -0.02504332 
36156.00768432  0.03469932 
36157.00789732  0.01183332 
36158.00811132  -0.01160532 
36159.00832532  -0.03560632 
36160.00853832  -0.06140832 
36161.00875232  0.07004332 
36162.00896532  -0.05994232 
36163.00917932  0.04072632 
36164.00939232  -0.02216732 
36165.00960632  0.14771232 
36166.00981932  10.13404632 
36167.01003332  61.45536732 
36168.01024632  40.45287232 
36169.01046032  12.95644632 
36170.01067332  21.10361032 
36171.01088732  0.27891032 
36172.01110032  0.08383832 
36173.01131432  0.11485332 
36174.01152732  0.05216332 
36175.01174132  -0.02429632 
36176.01195432  -0.10075432 
36177.01216832  0.06575432 
36178.00847432  0.02690732 
36179.00868832  -0.01009532 
36180.00890132  -0.05199432 
36181.00911532  -0.09381332 
36182.00932932  0.04155232 
36183.00954232  -0.07368032 
36184.00975632  0.00235532 
36185.00996932  0.09809432 
36186.01018332  0.04170232 
36187.01039632  -0.07100432 
36188.01061032  -0.02472032 
36189.01082332  0.02904932 
36190.01103732  -0.05779932 
36191.01125032  -0.08282732 
36192.01146432  0.12681432 
36193.01167732  0.21375732 
36194.01189132  0.00173332 
36195.01210432  0.01832332 
36196.01231832  -0.03319832 
36197.01253132  0.07210032 
36198.01274532  0.17341632 
36199.01295832  0.33440532 
36200.01317232  0.57479432 
36201.01338632  2.09996732 
36202.01359932  1.91301232 
36203.01381332  0.28034032 
36204.01402632  0.12646832 
36205.01424032  -0.13952432 
36206.01445332  0.05038332 
36207.01466732  0.02182432 
36208.01097332  0.07756432 
36209.01118732  0.05088932 
36210.01140032  -0.07210732 
36211.01161432  0.01124532 
36212.01182732  0.01944532 
36213.01204132  -0.02536332 
36214.01225432  0.16170532 
36215.01246832  0.07662232 
36216.01268132  -0.12039332 
36217.01289532  0.00300932 
36218.01310832  -0.08300032 
36219.01332232  -0.05920732 
36220.01353532  -0.02896532 
36221.01374932  -0.05693832 
36222.01396332  -0.01491432 
36223.01417632  0.17965832 
36224.01439032  -0.04637032 
36225.01460332  0.04277232 
36226.01481732  0.01749632 
36227.01503032  -0.04926632 
36228.01524432  -0.00472832 
36229.01545732  -0.02694332 
36230.01567132  0.05808332 
36231.01588432  -0.16144532 
36232.01609832  -0.07579432 
36233.01631132  -0.02657432 
36234.01652532  -0.02683832 
36235.01673832  -0.09803832 
36236.01695232  -0.34756432 
36237.01716532  0.29294432 
36238.01347232  -1.11227432 
36239.01368532  -0.82910032 
36240.01389932  0.25688232 
36241.01411232  -0.59727832 
36242.01432632  -0.85710032 
36243.01453932  -0.22205832 
36244.01475332  -0.01864032 
36245.01496732  -0.01071232 
36246.01518032  0.02653832 
36247.01539432  1.49822032 
36248.01560732  0.81149332 
36249.01582132  -0.06123232 
36250.01603432  -0.09683332 
36251.01624832  -0.04067232 
36252.01646132  0.03903932 
36253.01667532  0.04127132 
36254.01688832  0.10549532 
36255.01710232  -0.05600232 
36256.01731532  -0.00943832 
36257.01752932  -0.08494832 
36258.01774232  -0.03668432 
36259.01795632  -0.09252332 
36260.01816932  0.00480432 
36261.01838332  0.15215432 
36262.01859732  0.48609632 
36263.01881032  0.25924232 
36264.01902432  0.00224932 
36265.01923732  -0.07209832 
36266.01945132  -0.03268032 
36267.01966432  -0.10907132 
36268.01597132  -0.17118232 
36269.01618432  0.02430632 
36270.01639832  -0.09637632 
36271.01661132  -0.06798532 
36272.01682532  -0.03995932 
36273.01703832  -0.10765632 
36274.01725232  -0.00727632 
36275.01746532  -0.02959232 
36276.01767932  0.01017132 
36277.01789232  -0.05161932 
36278.01810632  0.02763932 
36279.01831932  0.08821832 
36280.01853332  0.04096632 
36281.01874632  -0.02412932 
36282.01896032  -0.01584332 
36283.01917332  -0.00053832 
36284.01938732  0.07185532 
36285.01960132  -0.01380932 
36286.01981432  0.05054832 
36287.02002832  0.07719532 
36288.02024132  0.16772032 
36289.02045532  0.08143232 
36290.02066832  -0.00449232 
36291.02088232  -0.01647632 
36292.02109532  -0.05931032 
36293.02130932  -0.09426432 
36294.02152232  0.04684532 
36295.02173632  0.01639932 
36296.02194932  -0.00249732 
36297.02216332  -0.03838732 
36298.01846932  -0.19445032 
36299.01868332  -0.38969632 
36300.01889632  -0.20067832 
36301.01911032  -0.12510632 
36302.01932332  0.01001432 
36303.01953732  -0.06090932 
36304.01975032  -0.13183332 
36305.01996432  0.12035532 
36306.02017832  0.09157232 
36307.02039132  -0.17342932 
36308.02060532  -0.27558932 
36309.02081832  -0.14170132 
36310.02103232  -0.55236332 
36311.02124532  -0.14286632 
36312.02145932  -0.02823932 
36313.02167232  0.00473232 
36314.02188632  -0.04617532 
36315.02209932  0.00242232 
36316.02231332  0.01900032 
36317.02252632  0.03706632 
36318.02274032  -0.00615432 
36319.02295332  -0.07650632 
36320.02316732  0.01016232 
36321.02338032  -0.04186532 
36322.02359432  -0.01016132 
36323.02380732  -0.04583232 
36324.02402132  -0.11197032 
36325.02423532  -0.02594732 
36326.02444832  0.02304832 
36327.02466232  0.11090632 
36328.02096832  0.01897332 
36329.02118232  0.00734332 
36330.02139532  0.04065832 
36331.02160932  -0.01437732 
36332.02182232  -0.05816932 
36333.02203632  0.02372132 
36334.02224932  0.05258032 
36335.02246332  0.06259232 
36336.02267632  0.15364132 
36337.02289032  0.23297732 
36338.02310332  0.27360232 
36339.02331732  0.17284632 
36340.02353032  -0.00199232 
36341.02374432  -0.02162132 
36342.02395732  0.07957032 
36343.02417132  0.13374532 
36344.02438432  -0.07135032 
36345.02459832  0.00378732 
36346.02481132  0.12750232 
36347.02502532  0.03104332 
36348.02523932  0.00081232 
36349.02545232  -0.04453832 
36350.02566632  0.01223232 
36351.02587932  -0.13731032 
36352.02609332  0.00279232 
36353.02630632  -0.07290432 
36354.02652032  -0.07479032 
36355.02673332  -0.04708432 
36356.02694732  -0.10626332 
36357.02716032  0.07189932 
36358.02346732  -0.01696832 
36359.02368032  -0.15886032 
36360.02389432  -0.05620232 
36361.02410732  -0.06649532 
36362.02432132  0.06227732 
36363.02453432  0.00039032 
36364.02474832  0.04858732 
36365.02496132  0.03743432 
36366.02517532  0.05991132 
36367.02538832  0.01185832 
36368.02560232  0.07382632 
36369.02581632  -0.13208032 
36370.02602932  0.50792332 
36371.02624332  0.11620932 
36372.02645632  0.12606732 
36373.02667032  -0.14318232 
36374.02688332  -0.08875332 
36375.02709732  0.10551432 
36376.02731032  0.11412132 
36377.02752432  0.04676332 
36378.02773732  -0.07966232 
36379.02795132  0.11192232 
36380.02816432  0.00853132 
36381.02837832  0.01785132 
36382.02859132  0.04152032 
36383.02880532  0.04171632 
36384.02901832  -0.04716532 
36385.02923232  -0.03928632 
36386.02944532  -0.03165332 
36387.02965932  0.16100132 
36388.02596532  0.19053732 
36389.02617932  -1.49064432 
36390.02639232  -8.25560632 
36391.02660632  -3.00541832 
36392.02682032  -9.88682432 
36393.02703332  -9.35133132 
36394.02724732  -1.33271432 
36395.02746032  0.06833532 
36396.02767432  0.18157132 
36397.02788732  -0.08252132 
36398.02810132  -0.00874432 
36399.02831432  0.00150432 
36400.02852832  -0.10121632 
36401.02874132  0.04655032 
36402.02895532  -0.00565632 
36403.02916832  -0.05910232 
36404.02938232  -0.02388932 
36405.02959532  0.05211032 
36406.02980932  -0.08585332 
36407.03002232  0.01436932 
36408.03023632  0.05576832 
36409.03044932  -0.07213832 
36410.03066332  0.04010132 
36411.03087732  0.14221632 
36412.03109032  0.04763832 
36413.03130432  -0.34970232 
36414.03151732  -0.15838332 
36415.03173132  -0.10524932 
36416.03194432  0.99863032 
36417.03215832  0.37936732 
36418.02846432  -0.02339632 
36419.02867832  -0.13860232 
36420.02889132  0.00488432 
36421.02910532  -0.00558132 
36422.02931832  0.00959132 
36423.02953232  -0.05923732 
36424.02974532  0.00241332 
36425.02995932  0.07629932 
36426.03017232  0.08986332 
36427.03038632  -0.07216232 
36428.03059932  -0.03214532 
36429.03081332  -0.00350132 
36430.03102632  -0.01820732 
36431.03124032  0.01383632 
36432.03145432  -0.10394532 
36433.03166732  -0.01010332 
36434.03188132  -0.00939932 
36435.03209432  0.02269732 
36436.03230832  -0.04471032 
36437.03252132  -0.01240732 
36438.03273532  0.08255132 
36439.03294832  0.10689332 
36440.03316232  0.01466532 
36441.03337532  -0.09487832 
36442.03358932  0.04889032 
36443.03380232  -0.00595632 
36444.03401632  -0.00342132 
36445.03422932  0.02552632 
36446.03444332  -0.02586332 
36447.03465632  0.06560132 
36448.03096332  0.00949432 
36449.03117632  -0.01312432 
36450.03139032  0.06918732 
36451.03160332  0.38836032 
36452.03181732  0.21168032 
36453.03203032  0.10934432 
36454.03224432  0.09214332 
36455.03245832  0.06658232 
36456.03267132  0.09234832 
36457.03288532  0.15153832 
36458.03309832  0.13141532 
36459.03331232  0.10719132 
36460.03352532  -0.12558632 
36461.03373932  0.22457032 
36462.03395232  0.55419832 
36463.03416632  2.34243032 
36464.03437932  4.20173932 
36465.03459332  5.59956032 
36466.03480632  7.08862132 
36467.03502032  4.73988232 
36468.03523332  2.45743932 
36469.03544732  0.69206832 
36470.03566032  0.39762332 
36471.03587432  0.09749932 
36472.03608732  0.00122932 
36473.03630132  -0.01990232 
36474.03651532  -0.02042332 
36475.03672832  0.00258832 
36476.03694232  0.02363832 
36477.03715532  0.10728632 
36478.03346232  0.28070932 
36479.03367532  0.57063232 
36480.03388932  2.01270832 
36481.03410232  3.21609032 
36482.03431632  0.91813632 
36483.03452932  0.42248832 
36484.03474332  0.24475332 
36485.03495632  0.17653632 
36486.03517032  0.08288032 
36487.03538332  2.23116232 
36488.03559732  6.98686132 
36489.03581032  3.11815032 
36490.03602432  0.21282832 
36491.03623732  -0.06847332 
36492.03645132  -0.01309132 
36493.03666432  -0.04619032 
36494.03687832  -0.07364132 
36495.03709232  0.12675332 
36496.03730532  -0.05140732 
36497.03751932  0.02718232 
36498.03773232  0.06044232 
36499.03794632  -0.06538332 
36500.03815932  0.15240132 
36501.03837332  -0.00137432 
36502.03858632  -0.05922032 
36503.03880032  -0.06273432 
36504.03901332  -0.02324132 
36505.03922732  -0.01526232 
36506.03944032  -0.06302032 
36507.03965432  -0.06507832 
36508.03596032  0.12572332 
36509.03617432  0.02510632 
36510.03638732  0.07921132 
36511.03660132  -0.07619232 
36512.03681432  -0.04312332 
36513.03702832  -0.05231532 
36514.03724132  -0.05564032 
36515.03745532  -0.03897032 
36516.03766932  0.14081632 
36517.03788232  -0.06698732 
36518.03809632  0.11484132 
36519.03830932  -0.00378532 
36520.03852332  -0.03268032 
36521.03873632  0.05997632 
36522.03895032  0.08418732 
36523.03916332  0.01842432 
36524.03937732  -0.00176232 
36525.03959032  -0.03784432 
36526.03980432  -0.01357032 
36527.04001732  0.01039132 
36528.04023132  -0.04527632 
36529.04044432  0.09038032 
36530.04065832  0.02979332 
36531.04087132  0.14875532 
36532.04108532  0.48473032 
36533.04129832  2.75367232 
36534.04151232  0.93505032 
36535.04172632  0.39826732 
36536.04193932  0.18290532 
36537.04215332  -0.05932932 
36538.03845932  0.08899232 
36539.03867332  0.24684732 
36540.03888632  0.11736132 
36541.03910032  0.01009632 
36542.03931332  0.07557332 
36543.03952732  -0.00822232 
36544.03974032  0.04525132 
36545.03995432  -0.10224032 
36546.04016732  -0.00851832 
36547.04038132  -0.06853932 
36548.04059432  -0.02271932 
36549.04080832  0.04513632 
36550.04102132  0.13018732 
36551.04123532  0.03246832 
36552.04144832  0.43539832 
36553.04166232  0.22893032 
36554.04187532  0.03550632 
36555.04208932  -0.04112232 
36556.04230232  -0.12050932 
36557.04251632  -0.09749832 
36558.04273032  -0.04855632 
36559.04294332  0.02265332 
36560.04315732  0.09386232 
36561.04337032  -0.02230232 
36562.04358432  0.00727132 
36563.04379732  -0.00043632 
36564.04401132  -0.08450132 
36565.04422432  0.34765432 
36566.04443832  0.09290132 
36567.04465132  -0.04571932 
36568.04095832  0.08378832 
36569.04117132  0.02042032 
36570.04138532  0.03479332 
36571.04159832  -0.06901832 
36572.04181232  -0.03345932 
36573.04202532  -0.03424632 
36574.04223932  0.01585132 
36575.04245232  0.03411132 
36576.04266632  0.09705932 
36577.04287932  -0.03208132 
36578.04309332  -0.03564532 
36579.04330732  -0.01258532 
36580.04352032  0.06086932 
36581.04373432  0.15315432 
36582.04394732  0.29418832 
36583.04416132  0.29884032 
36584.04437432  0.46847032 
36585.04458832  0.05231432 
36586.04480132  0.02664332 
36587.04501532  0.03621632 
36588.04522832  0.05424032 
36589.04544232  -0.07475532 
36590.04565532  0.08598932 
36591.04586932  -0.14910732 
36592.04608232  -0.03493032 
36593.04629632  0.00982032 
36594.04650932  0.00851032 
36595.04672332  0.07963332 
36596.04693632  -0.18076032 
36597.04715032  -0.03112732 
36598.04345632  0.13901932 
36599.04367032  0.08788732 
36600.04388332  -0.03796332 
36601.04409732  -0.07908132 
36602.04431132  0.02138532 
36603.04452432  0.02210232 
36604.04473832  0.00176032 
36605.04495132  0.03289232 
36606.04516532  -0.08068732 
36607.04537832  0.09477232 
36608.04559232  0.23524132 
36609.04580532  -0.07968232 
36610.04601932  0.09080732 
36611.04623232  -0.11216332 
36612.04644632  0.04344632 
36613.04665932  0.05830532 
36614.04687332  0.05671132 
36615.04708632  0.00325232 
36616.04730032  -0.03034232 
36617.04751332  0.04244332 
36618.04772732  -0.02802132 
36619.04794032  -0.02890632 
36620.04815432  0.01174632 
36621.04836832  0.11032032 
36622.04858132  1.20251832 
36623.04879532  0.69138332 
36624.04900832  0.46401332 
36625.04922232  0.11510532 
36626.04943532  -0.07695132 
36627.04964932  -0.11286332 
36628.04595532  -0.12155832 
36629.04616932  -0.04130332 
36630.04638232  -0.12002132 
36631.04659632  -0.01321332 
36632.04680932  -0.08511832 
36633.04702332  0.04391632 
36634.04723632  -0.00343632 
36635.04745032  0.07974832 
36636.04766332  -0.01662232 
36637.04787732  0.12051732 
36638.04809032  0.16608132 
36639.04830432  0.09189632 
36640.04851732  0.05112332 
36641.04873132  -0.09111632 
36642.04894532  -0.07387432 
36643.04915832  -0.02450232 
36644.04937232  0.02918632 
36645.04958532  -0.00080532 
36646.04979932  -0.18263132 
36647.05001232  0.03829032 
36648.05022632  0.02400332 
36649.05043932  -0.15398232 
36650.05065332  0.01009832 
36651.05086632  0.05223032 
36652.05108032  0.12609332 
36653.05129332  0.11905832 
36654.05150732  0.02784932 
36655.05172032  -0.04115132 
36656.05193432  -0.04905632 
36657.05214732  0.39592832 
36658.04845432  0.03428132 
36659.04866732  0.01398232 
36660.04888132  -0.02542932 
36661.04909432  -0.05705932 
36662.04930832  -0.02787832 
36663.04952132  -0.03345732 
36664.04973532  0.01398132 
36665.04994932  0.08344132 
36666.05016232  0.11437832 
36667.05037632  -0.05809732 
36668.05058932  -0.10227632 
36669.05080332  0.03525332 
36670.05101632  -0.04016332 
36671.05123032  0.08450332 
36672.05144332  -0.03210232 
36673.05165732  0.00041932 
36674.05187032  -0.03932032 
36675.05208432  -0.09271532 
36676.05229732  -0.14733332 
36677.05251132  0.02436432 
36678.05272432  0.27221432 
36679.05293832  0.11983932 
36680.05315132  0.02224732 
36681.05336532  -0.12813232 
36682.05357832  -0.01342932 
36683.05379232  -0.00775832 
36684.05400632  0.12655032 
36685.05421932  0.23082332 
36686.05443332  0.00312732 
36687.05464632  0.00964932 
36688.05095332  0.01617032 
36689.05116632  -0.05608132 
36690.05138032  -0.04467832 
36691.05159332  -0.09225632 
36692.05180732  0.13975832 
36693.05202032  0.02441632 
36694.05223432  -0.00800332 
36695.05244732  -0.02774932 
36696.05266132  -0.01435532 
36697.05287432  -0.05294332 
36698.05308832  0.01770532 
36699.05330132  0.00693332 
36700.05351532  -0.06001332 
36701.05372832  0.12645132 
36702.05394232  0.03507132 
36703.05415532  0.03819232 
36704.05436932  0.07750732 
36705.05458332  0.02054532 
36706.05479632  -0.08105232 
36707.05501032  0.01435732 
36708.05522332  0.02514532 
36709.05543732  0.01996532 
36710.05565032  -0.08763332 
36711.05586432  0.10539432 
36712.05607732  0.14394832 
36713.05629132  -0.06759032 
36714.05650432  0.07647332 
36715.05671832  -0.03665432 
36716.05693132  0.01692932 
36717.05714532  0.02019532 
36718.05345132  -0.06226832 
36719.05366532  0.00963132 
36720.05387832  -0.03253532 
36721.05409232  0.02036232 
36722.05430532  -0.06278032 
36723.05451932  -0.07452232 
36724.05473232  -0.10167732 
36725.05494632  0.03210432 
36726.05516032  0.01027632 
36727.05537332  -0.04250032 
36728.05558732  0.08925432 
36729.05580032  0.05260832 
36730.05601432  0.00655232 
36731.05622732  -0.09384432 
36732.05644132  0.00979132 
36733.05665432  0.00519032 
36734.05686832  0.00370032 
36735.05708132  0.11573732 
36736.05729532  0.25851132 
36737.05750832  -0.01821932 
36738.05772232  3.21105732 
36739.05793532  3.06617432 
36740.05814932  0.89560732 
36741.05836232  0.09558332 
36742.05857632  -0.06105532 
36743.05878932  0.25965932 
36744.05900332  1.54109632 
36745.05921732  0.25392532 
36746.05943032  0.20753432 
36747.05964432  0.02316032 
36748.05595032  -0.12115932 
36749.05616432  -0.02417932 
36750.05637732  -0.04032432 
36751.05659132  -0.01968932 
36752.05680432  0.01467832 
36753.05701832  -0.01280532 
36754.05723132  0.02083432 
36755.05744532  0.00120132 
36756.05765832  0.01185132 
36757.05787232  0.15732432 
36758.05808532  0.48110532 
36759.05829932  1.15271832 
36760.05851232  1.19892532 
36761.05872632  1.67215332 
36762.05893932  1.31936732 
36763.05915332  0.60550932 
36764.05936632  0.30705332 
36765.05958032  0.18629432 
36766.05979332  0.05048932 
36767.06000732  -0.05798932 
36768.06022132  0.03670432 
36769.06043432  -0.03489032 
36770.06064832  0.03199532 
36771.06086132  0.17804932 
36772.06107532  -0.01139232 
36773.06128832  0.24298132 
36774.06150232  0.36229932 
36775.06171532  0.92016832 
36776.06192932  2.11892532 
36777.06214232  0.45732732 
36778.05844932  1.69746132 
36779.05866232  0.14860532 
36780.05887632  -0.03432232 
36781.05908932  0.02391232 
36782.05930332  0.01698032 
36783.05951632  -0.09247132 
36784.05973032  -0.05622732 
36785.05994332  0.01543732 
36786.06015732  0.17235732 
36787.06037032  0.10853932 
36788.06058432  -0.02094332 
36789.06079832  0.18064932 
36790.06101132  0.12765832 
36791.06122532  -1.23029532 
36792.06143832  -1.84843232 
36793.06165232  -2.28513332 
36794.06186532  -2.60024432 
36795.06207932  -5.67286032 
36796.06229232  -5.07419632 
36797.06250632  -0.25570632 
36798.06271932  -0.05150732 
36799.06293332  -0.04993532 
36800.06314632  -0.02650032 
36801.06336032  -0.09700632 
36802.06357332  -0.18507932 
36803.06378732  -0.09796532 
36804.06400032  -0.00431732 
36805.06421432  0.07684632 
36806.06442732  -0.06085032 
36807.06464132  -0.02862432 
36808.06094732  -0.01767232 
36809.06116132  -0.02057432 
36810.06137432  -0.08692932 
36811.06158832  -0.13768732 
36812.06180232  -0.01605332 
36813.06201532  0.07597332 
36814.06222932  0.10126432 
36815.06244232  0.02832432 
36816.06265632  -0.04461532 
36817.06286932  0.16295732 
36818.06308332  0.10222932 
36819.06329632  0.00261932 
36820.06351032  0.00203832 
36821.06372332  0.03679932 
36822.06393732  0.03847632 
36823.06415032  0.00136432 
36824.06436432  -0.05853932 
36825.06457732  -0.00188632 
36826.06479132  -0.04280732 
36827.06500432  -0.01155932 
36828.06521832  -0.05762832 
36829.06543132  0.02389032 
36830.06564532  -0.00308232 
36831.06585932  -0.01672032 
36832.06607232  -0.05144432 
36833.06628632  -0.00695232 
36834.06649932  0.06193732 
36835.06671332  0.03740532 
36836.06692632  0.01409132 
36837.06714032  0.06301932 
36838.06344632  -0.01535132 
36839.06366032  -0.03951632 
36840.06387332  -0.14897232 
36841.06408732  -0.00933532 
36842.06430032  -0.09730932 
36843.06451432  -0.14577532 
36844.06472732  0.03122832 
36845.06494132  0.04802232 
36846.06515432  0.11058832 
36847.06536832  0.01093132 
36848.06558132  0.05958932 
36849.06579532  -0.11705432 
36850.06600832  0.03254032 
36851.06622232  -0.02449632 
36852.06643632  -0.03169832 
36853.06664932  -0.04526832 
36854.06686332  0.07438232 
36855.06707632  -0.06281832 
36856.06729032  -0.07705432 
36857.06750332  0.02652732 
36858.06771732  -0.00200932 
36859.06793032  -0.02381932 
36860.06814432  0.13341132 
36861.06835732  -0.10237632 
36862.06857132  -0.02550832 
36863.06878432  0.09347932 
36864.06899832  -0.07243132 
36865.06921132  0.02416632 
36866.06942532  -0.14674432 
36867.06963832  0.08534532 
36868.06594532  0.18687732 
36869.06615832  0.40203832 
36870.06637232  0.58732232 
36871.06658532  0.34483132 
36872.06679932  0.06064432 
36873.06701232  -0.00636432 
36874.06722632  0.03466732 
36875.06744032  0.13981332 
36876.06765332  0.00475932 
36877.06786732  0.13966632 
36878.06808032  0.04486332 
36879.06829432  -0.14438732 
36880.06850732  0.06142532 
36881.06872132  -0.13255732 
36882.06893432  0.02386032 
36883.06914832  0.06501132 
36884.06936132  0.08422732 
36885.06957532  0.04575532 
36886.06978832  0.05329432 
36887.07000232  0.09410732 
36888.07021532  0.06436832 
36889.07042932  -0.00309832 
36890.07064232  -0.04422832 
36891.07085632  -0.07709132 
36892.07106932  -0.19581532 
36893.07128332  -0.06960032 
36894.07149732  -0.03391032 
36895.07171032  0.09306832 
36896.07192432  -0.04675432 
36897.07213732  0.07079532 
36898.06844432  -0.01719232 
36899.06865732  0.06284332 
36900.06887132  -0.05184032 
36901.06908432  0.37989232 
36902.06929832  0.57599332 
36903.06951132  0.53956532 
36904.06972532  0.97839332 
36905.06993832  0.55355032 
36906.07015232  0.34113232 
36907.07036532  0.06359432 
36908.07057932  0.02052232 
36909.07079232  -0.14040832 
36910.07100632  -0.11277532 
36911.07121932  0.03333932 
36912.07143332  -0.05635732 
36913.07164632  0.01428632 
36914.07186032  0.11232032 
36915.07207432  -0.03717632 
36916.07228732  -0.05201232 
36917.07250132  0.07705732 
36918.07271432  -0.08250232 
36919.07292832  0.09279232 
36920.07314132  -0.03620732 
36921.07335532  -0.02956232 
36922.07356832  -0.09125232 
36923.07378232  0.01639932 
36924.07399532  -0.16187032 
36925.07420932  -0.00160332 
36926.07442232  0.14546432 
36927.07463632  0.07568332 
36928.07094232  0.07157832 
36929.07115632  -0.24926132 
36930.07136932  -0.41627432 
36931.07158332  -0.38602432 
36932.07179632  -0.24706532 
36933.07201032  0.00307432 
36934.07222332  -0.07343132 
36935.07243732  0.02574832 
36936.07265032  0.07515232 
36937.07286432  -0.02404432 
36938.07307832  -0.10269432 
36939.07329132  0.03674232 
36940.07350532  0.28172432 
36941.07371832  0.78174332 
36942.07393232  0.10106232 
36943.07414532  0.10181832 
36944.07435932  -0.03822432 
36945.07457232  -0.10879932 
36946.07478632  -0.09726732 
36947.07499932  0.02627632 
36948.07521332  0.03444532 
36949.07542632  0.10179632 
36950.07564032  0.06526632 
36951.07585332  0.03984232 
36952.07606732  -0.08752832 
36953.07628032  0.09118932 
36954.07649432  -0.02562832 
36955.07670832  0.09110432 
36956.07692132  0.02117132 
36957.07713532  -0.11294232 
36958.07344132  -0.16100432 
36959.07365532  0.04108232 
36960.07386832  0.02541532 
36961.07408232  -0.09463132 
36962.07429532  0.08799732 
36963.07450932  0.04440832 
36964.07472232  0.02658832 
36965.07493632  0.03084932 
36966.07514932  -0.01329832 
36967.07536332  -0.09352732 
36968.07557632  0.07087732 
36969.07579032  -0.14818032 
36970.07600332  0.03062832 
36971.07621732  -0.01962632 
36972.07643032  0.04562832 
36973.07664432  -0.01829932 
36974.07685732  -0.04841932 
36975.07707132  -0.00325932 
36976.07728432  0.11126532 
36977.07749832  0.05990332 
36978.07771232  -0.04340632 
36979.07792532  -0.02077832 
36980.07813932  -0.05014332 
36981.07835232  0.51038132 
36982.07856632  0.24719232 
36983.07877932  0.08127032 
36984.07899332  0.10763832 
36985.07920632  -0.02504832 
36986.07942032  0.03610832 
36987.07963332  0.03868332 
36988.07594032  0.03710432 
36989.07615332  -0.01179832 
36990.07636732  -0.03379232 
36991.07658032  -0.00466932 
36992.07679432  0.06566732 
36993.07700732  0.10330532 
36994.07722132  0.07445832 
36995.07743432  -0.06982032 
36996.07764832  -0.08015432 
36997.07786132  -0.11221932 
36998.07807532  -0.07482932 
36999.07828932  0.09928832 
37000.07850232  -0.07940332 
37001.07871632  0.06899632 
37002.07892932  0.01968832 
37003.07914332  0.02704132 
37004.07935632  -0.06341832 
37005.07957032  0.05086232 
37006.07978332  -0.07039332 
37007.07999732  0.07100132 
37008.08021032  -0.00693832 
37009.08042432  0.03473932 
37010.08063732  0.61644732 
37011.08085132  0.18128232 
37012.08106432  0.04170932 
37013.08127832  0.19959032 
37014.08149132  0.02587632 
37015.08170532  0.05248532 
37016.08191832  -0.24799432 
37017.08213232  -0.23278332 
37018.07843832  0.39242932 
37019.07865232  -0.36643532 
37020.07886532  -0.24680232 
37021.07907932  -0.04705132 
37022.07929332  -0.05476532 
37023.07950632  -0.07227632 
37024.07972032  -0.03089732 
37025.07993332  -0.13236432 
37026.08014732  -0.06501032 
37027.08036032  -0.07239432 
37028.08057432  0.16226132 
37029.08078732  -0.00511132 
37030.08100132  0.00663732 
37031.08121432  0.01598232 
37032.08142832  -0.18881932 
37033.08164132  0.01999832 
37034.08185532  -0.13761032 
37035.08206832  -0.03226832 
37036.08228232  0.03590732 
37037.08249532  0.11660132 
37038.08270932  -0.10036232 
37039.08292232  -0.03493132 
37040.08313632  -0.00959732 
37041.08335032  -0.11045232 
37042.08356332  0.09133732 
37043.08377732  0.07518032 
37044.08399032  0.06604432 
37045.08420432  0.01091432 
37046.08441732  -0.10114032 
37047.08463132  0.03127932 
37048.08093732  -0.06630132 
37049.08115132  -0.06745832 
37050.08136432  -0.08944032 
37051.08157832  0.13136232 
37052.08179132  0.13527732 
37053.08200532  0.08003232 
37054.08221832  -0.01699732 
37055.08243232  -0.08592432 
37056.08264532  0.02853432 
37057.08285932  -0.11709832 
37058.08307232  -0.11396432 
37059.08328632  -0.08505432 
37060.08349932  0.00601932 
37061.08371332  0.01700132 
37062.08392732  0.10787432 
37063.08414032  0.07150232 
37064.08435432  -0.00594832 
37065.08456732  0.05931332 
37066.08478132  -0.02053432 
37067.08499432  -0.10505432 
37068.08520832  -0.06257532 
37069.08542132  0.09855432 
